Id,Order,Problem,Trial,High,Phigh,Low,Medium,risky_side,side,Choice,Payoff,total_points
41.0,2.0,49.0,1,13.4,0.5,3.8,9.9,right,left,0,9.9,9.9
41.0,2.0,49.0,2,13.4,0.5,3.8,9.9,right,left,0,9.9,19.8
41.0,2.0,49.0,3,13.4,0.5,3.8,9.9,right,left,0,9.9,29.700000000000003
41.0,2.0,49.0,4,13.4,0.5,3.8,9.9,right,left,0,9.9,39.6
41.0,2.0,49.0,5,13.4,0.5,3.8,9.9,right,left,0,9.9,49.5
41.0,2.0,49.0,6,13.4,0.5,3.8,9.9,right,left,0,9.9,59.4
41.0,2.0,49.0,7,13.4,0.5,3.8,9.9,right,left,0,9.9,69.3
41.0,2.0,49.0,8,13.4,0.5,3.8,9.9,right,left,0,9.9,79.2
41.0,2.0,49.0,9,13.4,0.5,3.8,9.9,right,left,0,9.9,89.10000000000001
41.0,2.0,49.0,10,13.4,0.5,3.8,9.9,right,left,0,9.9,99.00000000000001
41.0,2.0,49.0,11,13.4,0.5,3.8,9.9,right,left,0,9.9,108.90000000000002
41.0,2.0,49.0,12,13.4,0.5,3.8,9.9,right,left,0,9.9,118.80000000000003
41.0,2.0,49.0,13,13.4,0.5,3.8,9.9,right,left,0,9.9,128.70000000000002
41.0,2.0,49.0,14,13.4,0.5,3.8,9.9,right,left,0,9.9,138.60000000000002
41.0,2.0,49.0,15,13.4,0.5,3.8,9.9,right,left,0,9.9,148.50000000000003
41.0,2.0,49.0,16,13.4,0.5,3.8,9.9,right,left,0,9.9,158.40000000000003
41.0,2.0,49.0,17,13.4,0.5,3.8,9.9,right,left,0,9.9,168.30000000000004
41.0,2.0,49.0,18,13.4,0.5,3.8,9.9,right,left,0,9.9,178.20000000000005
41.0,2.0,49.0,19,13.4,0.5,3.8,9.9,right,left,0,9.9,188.10000000000005
41.0,2.0,49.0,20,13.4,0.5,3.8,9.9,right,left,0,9.9,198.00000000000006
41.0,2.0,49.0,21,13.4,0.5,3.8,9.9,right,left,0,9.9,207.90000000000006
41.0,2.0,49.0,22,13.4,0.5,3.8,9.9,right,left,0,9.9,217.80000000000007
41.0,2.0,49.0,23,13.4,0.5,3.8,9.9,right,left,0,9.9,227.70000000000007
41.0,2.0,49.0,24,13.4,0.5,3.8,9.9,right,left,0,9.9,237.60000000000008
41.0,2.0,49.0,25,13.4,0.5,3.8,9.9,right,left,0,9.9,247.50000000000009
41.0,2.0,49.0,26,13.4,0.5,3.8,9.9,right,left,0,9.9,257.4000000000001
41.0,2.0,49.0,27,13.4,0.5,3.8,9.9,right,left,0,9.9,267.30000000000007
41.0,2.0,49.0,28,13.4,0.5,3.8,9.9,right,left,0,9.9,277.20000000000005
41.0,2.0,49.0,29,13.4,0.5,3.8,9.9,right,left,0,9.9,287.1
41.0,2.0,49.0,30,13.4,0.5,3.8,9.9,right,left,0,9.9,297.0
41.0,2.0,49.0,31,13.4,0.5,3.8,9.9,right,left,0,9.9,306.9
41.0,2.0,49.0,32,13.4,0.5,3.8,9.9,right,left,0,9.9,316.79999999999995
41.0,2.0,49.0,33,13.4,0.5,3.8,9.9,right,left,0,9.9,326.69999999999993
41.0,2.0,49.0,34,13.4,0.5,3.8,9.9,right,left,0,9.9,336.5999999999999
41.0,2.0,49.0,35,13.4,0.5,3.8,9.9,right,left,0,9.9,346.4999999999999
41.0,2.0,49.0,36,13.4,0.5,3.8,9.9,right,left,0,9.9,356.39999999999986
41.0,2.0,49.0,37,13.4,0.5,3.8,9.9,right,left,0,9.9,366.29999999999984
41.0,2.0,49.0,38,13.4,0.5,3.8,9.9,right,left,0,9.9,376.1999999999998
41.0,2.0,49.0,39,13.4,0.5,3.8,9.9,right,left,0,9.9,386.0999999999998
41.0,2.0,49.0,40,13.4,0.5,3.8,9.9,right,left,0,9.9,395.9999999999998
41.0,2.0,49.0,41,13.4,0.5,3.8,9.9,right,left,0,9.9,405.89999999999975
41.0,2.0,49.0,42,13.4,0.5,3.8,9.9,right,left,0,9.9,415.7999999999997
41.0,2.0,49.0,43,13.4,0.5,3.8,9.9,right,left,0,9.9,425.6999999999997
41.0,2.0,49.0,44,13.4,0.5,3.8,9.9,right,left,0,9.9,435.5999999999997
41.0,2.0,49.0,45,13.4,0.5,3.8,9.9,right,left,0,9.9,445.49999999999966
41.0,2.0,49.0,46,13.4,0.5,3.8,9.9,right,left,0,9.9,455.39999999999964
41.0,2.0,49.0,47,13.4,0.5,3.8,9.9,right,left,0,9.9,465.2999999999996
41.0,2.0,49.0,48,13.4,0.5,3.8,9.9,right,left,0,9.9,475.1999999999996
41.0,2.0,49.0,49,13.4,0.5,3.8,9.9,right,left,0,9.9,485.09999999999957
41.0,2.0,49.0,50,13.4,0.5,3.8,9.9,right,left,0,9.9,494.99999999999955
41.0,2.0,49.0,51,13.4,0.5,3.8,9.9,right,left,0,9.9,504.8999999999995
41.0,2.0,49.0,52,13.4,0.5,3.8,9.9,right,left,0,9.9,514.7999999999995
41.0,2.0,49.0,53,13.4,0.5,3.8,9.9,right,left,0,9.9,524.6999999999995
41.0,2.0,49.0,54,13.4,0.5,3.8,9.9,right,left,0,9.9,534.5999999999995
41.0,2.0,49.0,55,13.4,0.5,3.8,9.9,right,left,0,9.9,544.4999999999994
41.0,2.0,49.0,56,13.4,0.5,3.8,9.9,right,left,0,9.9,554.3999999999994
41.0,2.0,49.0,57,13.4,0.5,3.8,9.9,right,left,0,9.9,564.2999999999994
41.0,2.0,49.0,58,13.4,0.5,3.8,9.9,right,left,0,9.9,574.1999999999994
41.0,2.0,49.0,59,13.4,0.5,3.8,9.9,right,left,0,9.9,584.0999999999993
41.0,2.0,49.0,60,13.4,0.5,3.8,9.9,right,left,0,9.9,593.9999999999993
41.0,2.0,49.0,61,13.4,0.5,3.8,9.9,right,left,0,9.9,603.8999999999993
41.0,2.0,49.0,62,13.4,0.5,3.8,9.9,right,left,0,9.9,613.7999999999993
41.0,2.0,49.0,63,13.4,0.5,3.8,9.9,right,left,0,9.9,623.6999999999992
41.0,2.0,49.0,64,13.4,0.5,3.8,9.9,right,left,0,9.9,633.5999999999992
41.0,2.0,49.0,65,13.4,0.5,3.8,9.9,right,left,0,9.9,643.4999999999992
41.0,2.0,49.0,66,13.4,0.5,3.8,9.9,right,left,0,9.9,653.3999999999992
41.0,2.0,49.0,67,13.4,0.5,3.8,9.9,right,left,0,9.9,663.2999999999992
41.0,2.0,49.0,68,13.4,0.5,3.8,9.9,right,left,0,9.9,673.1999999999991
41.0,2.0,49.0,69,13.4,0.5,3.8,9.9,right,left,0,9.9,683.0999999999991
41.0,2.0,49.0,70,13.4,0.5,3.8,9.9,right,left,0,9.9,692.9999999999991
41.0,2.0,49.0,71,13.4,0.5,3.8,9.9,right,left,0,9.9,702.8999999999991
41.0,2.0,49.0,72,13.4,0.5,3.8,9.9,right,left,0,9.9,712.799999999999
41.0,2.0,49.0,73,13.4,0.5,3.8,9.9,right,left,0,9.9,722.699999999999
41.0,2.0,49.0,74,13.4,0.5,3.8,9.9,right,left,0,9.9,732.599999999999
41.0,2.0,49.0,75,13.4,0.5,3.8,9.9,right,left,0,9.9,742.499999999999
41.0,2.0,49.0,76,13.4,0.5,3.8,9.9,right,left,0,9.9,752.399999999999
41.0,2.0,49.0,77,13.4,0.5,3.8,9.9,right,left,0,9.9,762.2999999999989
41.0,2.0,49.0,78,13.4,0.5,3.8,9.9,right,left,0,9.9,772.1999999999989
41.0,2.0,49.0,79,13.4,0.5,3.8,9.9,right,left,0,9.9,782.0999999999989
41.0,2.0,49.0,80,13.4,0.5,3.8,9.9,right,left,0,9.9,791.9999999999989
41.0,2.0,49.0,81,13.4,0.5,3.8,9.9,right,left,0,9.9,801.8999999999988
41.0,2.0,49.0,82,13.4,0.5,3.8,9.9,right,left,0,9.9,811.7999999999988
