Id,Order,Problem,Trial,High,Phigh,Low,Medium,risky_side,side,Choice,Payoff,total_points
76.0,1.0,33.0,1,7.3,0.96,-8.5,6.8,left,left,1,7.3,7.3
76.0,1.0,33.0,2,7.3,0.96,-8.5,6.8,left,left,1,7.3,14.6
76.0,1.0,33.0,3,7.3,0.96,-8.5,6.8,left,left,1,7.3,21.9
76.0,1.0,33.0,4,7.3,0.96,-8.5,6.8,left,left,1,7.3,29.2
76.0,1.0,33.0,5,7.3,0.96,-8.5,6.8,left,left,1,7.3,36.5
76.0,1.0,33.0,6,7.3,0.96,-8.5,6.8,left,left,1,7.3,43.8
76.0,1.0,33.0,7,7.3,0.96,-8.5,6.8,left,left,1,7.3,51.099999999999994
76.0,1.0,33.0,8,7.3,0.96,-8.5,6.8,left,left,1,7.3,58.39999999999999
76.0,1.0,33.0,9,7.3,0.96,-8.5,6.8,left,left,1,7.3,65.69999999999999
76.0,1.0,33.0,10,7.3,0.96,-8.5,6.8,left,left,1,7.3,72.99999999999999
76.0,1.0,33.0,11,7.3,0.96,-8.5,6.8,left,left,1,7.3,80.29999999999998
76.0,1.0,33.0,12,7.3,0.96,-8.5,6.8,left,left,1,7.3,87.59999999999998
76.0,1.0,33.0,13,7.3,0.96,-8.5,6.8,left,left,1,7.3,94.89999999999998
76.0,1.0,33.0,14,7.3,0.96,-8.5,6.8,left,left,1,7.3,102.19999999999997
76.0,1.0,33.0,15,7.3,0.96,-8.5,6.8,left,left,1,7.3,109.49999999999997
76.0,1.0,33.0,16,7.3,0.96,-8.5,6.8,left,left,1,7.3,116.79999999999997
76.0,1.0,33.0,17,7.3,0.96,-8.5,6.8,left,left,1,7.3,124.09999999999997
76.0,1.0,33.0,18,7.3,0.96,-8.5,6.8,left,left,1,7.3,131.39999999999998
76.0,1.0,33.0,19,7.3,0.96,-8.5,6.8,left,left,1,7.3,138.7
76.0,1.0,33.0,20,7.3,0.96,-8.5,6.8,left,left,1,7.3,146.0
76.0,1.0,33.0,21,7.3,0.96,-8.5,6.8,left,left,1,7.3,153.3
76.0,1.0,33.0,22,7.3,0.96,-8.5,6.8,left,left,1,7.3,160.60000000000002
76.0,1.0,33.0,23,7.3,0.96,-8.5,6.8,left,left,1,7.3,167.90000000000003
76.0,1.0,33.0,24,7.3,0.96,-8.5,6.8,left,left,1,7.3,175.20000000000005
76.0,1.0,33.0,25,7.3,0.96,-8.5,6.8,left,left,1,7.3,182.50000000000006
76.0,1.0,33.0,26,7.3,0.96,-8.5,6.8,left,left,1,7.3,189.80000000000007
76.0,1.0,33.0,27,7.3,0.96,-8.5,6.8,left,left,1,7.3,197.10000000000008
76.0,1.0,33.0,28,7.3,0.96,-8.5,6.8,left,left,1,7.3,204.4000000000001
76.0,1.0,33.0,29,7.3,0.96,-8.5,6.8,left,left,1,7.3,211.7000000000001
76.0,1.0,33.0,30,7.3,0.96,-8.5,6.8,left,left,1,7.3,219.0000000000001
76.0,1.0,33.0,31,7.3,0.96,-8.5,6.8,left,left,1,7.3,226.30000000000013
76.0,1.0,33.0,32,7.3,0.96,-8.5,6.8,left,left,1,7.3,233.60000000000014
76.0,1.0,33.0,33,7.3,0.96,-8.5,6.8,left,left,1,7.3,240.90000000000015
76.0,1.0,33.0,34,7.3,0.96,-8.5,6.8,left,left,1,7.3,248.20000000000016
76.0,1.0,33.0,35,7.3,0.96,-8.5,6.8,left,left,1,7.3,255.50000000000017
76.0,1.0,33.0,36,7.3,0.96,-8.5,6.8,left,left,1,7.3,262.8000000000002
76.0,1.0,33.0,37,7.3,0.96,-8.5,6.8,left,left,1,7.3,270.1000000000002
76.0,1.0,33.0,38,7.3,0.96,-8.5,6.8,left,left,1,7.3,277.4000000000002
